,State,City,Date Sown,Variety,Date of Cut,Julian Day,Yield (tons/acre),Time Since Sown (Days),Time Since Last Harvest (Days),Total Radiation (MJ/m^2),Total Rainfall (mm),Avg Air Temp (C),Avg Min Temp (C),Avg Max Temp (C),Avg Soil Moisture (%),Harvested in Sown Year,First Date of Season,Percent Cover (%),,Class
1168,Kentucky,Lexington,8/9/2012,Arc,7/8/2017,189,0.98,1794,32,709.39,179.5,22.153125,17.20625,27.278125,0.26028125,0,0,73.95327103,,3
1540,Kentucky,Lexington,4/5/2016,Contender,7/10/2018,191,0.98,826,27,569.08,95.9,24.58148148,19.85925926,29.78148148,0.246,0,0,92.39487179,,3
206,Georgia,Midville,11/1/2007,Attention II,9/5/2008,249,0.97,309,44,873.37,171.966,26.09136364,21.6125,32.44886364,0.189909091,0,0,NA,,3
275,Georgia,Tifton,2/21/2008,Attention II,9/10/2008,254,0.97,202,42,796.16,313.892,25.73333333,21.86714286,30.93047619,0.122833333,1,0,NA,,3
317,Georgia,Tifton,2/21/2008,Hybri Force 700,4/7/2009,97,0.97,411,146,814.55,402.9,14.1446,8.7024,20.0602,0.16648,0,1,NA,,3
850,Kentucky,Lexington,8/9/2012,Caliber,8/12/2013,224,0.97,368,31,638.35,136.4,22.8,18.21935484,27.41290323,0.331451613,0,0,100,,3
1049,Kentucky,Lexington,8/9/2012,55V50,8/18/2016,231,0.97,1470,36,694.35,170.6,25.13055556,20.98888889,30.29444444,0.296111111,0,0,93.26804124,,3
1059,Kentucky,Lexington,8/9/2012,Radiance HD,8/18/2016,231,0.97,1470,36,694.35,170.6,25.13055556,20.98888889,30.29444444,0.296111111,0,0,87.47938144,,3
1064,Kentucky,Lexington,8/9/2012,GA-505,8/18/2016,231,0.97,1470,36,694.35,170.6,25.13055556,20.98888889,30.29444444,0.296111111,0,0,92.84536082,,3
1306,Kentucky,Lexington,3/31/2015,Buffalo,6/9/2016,161,0.97,436,34,667.8,158,18.04117647,12.62647059,23.35588235,0.330911765,0,0,91.84974093,,3
1404,Kentucky,Lexington,4/5/2016,FSG 415BR,8/18/2016,231,0.97,135,35,671.16,160.7,25.09428571,20.98285714,30.26857143,0.296057143,1,0,90.16504854,,3
1477,Kentucky,Lexington,4/5/2016,Caliber,9/15/2017,258,0.97,528,38,677.98,145.3,20.14473684,15,25.31578947,0.289157895,0,0,94.94883721,,3
1512,Kentucky,Lexington,4/5/2016,AM-09-600,9/15/2017,258,0.97,528,38,677.98,145.3,20.14473684,15,25.31578947,0.289157895,0,0,94,,3
186,Georgia,Midville,11/1/2007,Hybri Force 600,9/5/2008,249,0.96,309,44,873.37,171.966,26.09136364,21.6125,32.44886364,0.189909091,0,0,NA,,3
194,Georgia,Midville,11/1/2007,Bulldog 805,6/9/2008,161,0.96,221,34,848.77,92.72,23.67147059,17.56764706,30.27588235,0.206176471,0,0,NA,,3
293,Georgia,Tifton,2/21/2008,BaraWet 501,9/18/2009,261,0.96,575,50,963.67,222.754,25.468,21.4778,30.9894,0.11718,0,0,NA,,3
869,Kentucky,Lexington,8/9/2012,GA-505,9/16/2013,259,0.96,403,35,701.48,73,21.79428571,16.56,27.44857143,0.2732,0,0,99.05263158,,3
874,Kentucky,Lexington,8/9/2012,Saranac AR,8/12/2013,224,0.96,368,31,638.35,136.4,22.8,18.21935484,27.41290323,0.331451613,0,0,96.94736842,,3
1014,Kentucky,Lexington,8/9/2012,Saranac AR,8/13/2015,225,0.96,1099,28,615.93,159.7,23.53928571,18.61428571,28.62857143,0.343,0,0,93.67857143,,3
1028,Kentucky,Lexington,8/9/2012,Arc,7/16/2015,197,0.96,1071,35,646.13,335.6,23.23428571,19.26571429,28.20857143,0.311457143,0,0,91.53571429,,3
1039,Kentucky,Lexington,8/9/2012,CW 065030,8/13/2015,225,0.96,1099,28,615.93,159.7,23.53928571,18.61428571,28.62857143,0.343,0,0,98,,3
1074,Kentucky,Lexington,8/9/2012,Caliber,8/18/2016,231,0.96,1470,36,694.35,170.6,25.13055556,20.98888889,30.29444444,0.296111111,0,0,89.69072165,,3
1153,Kentucky,Lexington,8/9/2012,Saranac AR,7/8/2017,189,0.96,1794,32,709.39,179.5,22.153125,17.20625,27.278125,0.26028125,0,0,75.79906542,,3
1298,Kentucky,Lexington,3/31/2015,FSG-426,8/16/2016,229,0.96,504,34,671.88,139.2,25.20294118,20.92058824,30.45,0.294147059,0,0,94.65284974,,3
1482,Kentucky,Lexington,4/5/2016,WL 365HQ,9/15/2017,258,0.96,528,38,677.98,145.3,20.14473684,15,25.31578947,0.289157895,0,0,94.94883721,,3
1496,Kentucky,Lexington,4/5/2016,Saranac AR,8/8/2017,220,0.96,490,31,666.07,124.9,23.55483871,18.16451613,28.4483871,0.267322581,0,0,91,,3
1590,Kentucky,Lexington,4/5/2016,AM-14-900,7/10/2018,191,0.96,826,27,569.08,95.9,24.58148148,19.85925926,29.78148148,0.246,0,0,93.39487179,,3
1660,Kentucky,Lexington,4/5/2017,Saranac AR,8/13/2018,225,0.96,495,34,669.62,215,23.33636364,18.4030303,28.26363636,0.265393939,0,0,86.22051282,,3
56,Georgia,Athens,10/10/2007,GA-505,9/8/2009,251,0.95,699,33,611.29,99.826,24.33060606,19.49272727,30.24545455,0.116666667,0,0,82.7962963,,3
174,Georgia,Midville,11/1/2007,Bara 503,6/9/2008,161,0.95,221,34,848.77,92.72,23.67147059,17.56764706,30.27588235,0.206176471,0,0,NA,,3
211,Georgia,Midville,11/1/2007,Hybri Force 700,9/5/2008,249,0.95,309,44,873.37,171.966,26.09136364,21.6125,32.44886364,0.189909091,0,0,NA,,3
839,Kentucky,Lexington,8/9/2012,Evermore,9/16/2013,259,0.95,403,35,701.48,73,21.79428571,16.56,27.44857143,0.2732,0,0,100,,3
899,Kentucky,Lexington,8/9/2012,CW 065030,9/16/2013,259,0.95,403,35,701.48,73,21.79428571,16.56,27.44857143,0.2732,0,0,100,,3
1134,Kentucky,Lexington,8/9/2012,GA-505,8/8/2017,220,0.95,1825,31,666.07,124.9,23.55483871,18.16451613,28.4483871,0.267322581,0,0,91,,3
1138,Kentucky,Lexington,8/9/2012,Radiance HD,7/8/2017,189,0.95,1794,32,709.39,179.5,22.153125,17.20625,27.278125,0.26028125,0,0,83.73831776,,3
1365,Kentucky,Lexington,3/31/2015,Caliber,5/10/2018,130,0.95,1136,238,799.98,232.2,10.73673469,5.232653061,15.91632653,0.378285714,0,1,92.70769231,,3
1410,Kentucky,Lexington,4/5/2016,GA-497HD,8/18/2016,231,0.95,135,35,671.16,160.7,25.09428571,20.98285714,30.26857143,0.296057143,1,0,97,,3
1545,Kentucky,Lexington,4/5/2016,Ameristand 403T Plus,7/10/2018,191,0.95,826,27,569.08,95.9,24.58148148,19.85925926,29.78148148,0.246,0,0,91.60512821,,3
1560,Kentucky,Lexington,4/5/2016,GA-505,7/10/2018,191,0.95,826,27,569.08,95.9,24.58148148,19.85925926,29.78148148,0.246,0,0,90,,3
70,Georgia,Athens,10/10/2007,Phoenix,8/6/2009,218,0.94,666,41,897.29,53.594,25.55829268,20.13487805,31.82756098,0.098097561,0,0,79.78306878,,3
1186,Kentucky,Lexington,8/9/2012,55V50,5/10/2018,130,0.94,2100,237,799.98,232.2,10.73673469,5.232653061,15.91632653,0.378285714,0,1,82.44615385,,3
62,Georgia,Athens,10/10/2007,CW 500,10/22/2009,295,0.93,743,44,521.47,447.78,18.54113636,14.44659091,23.55113636,0.162522727,0,0,86.84126984,,3
857,Kentucky,Lexington,8/9/2012,Ameristand 403T,9/16/2013,259,0.93,403,35,701.48,73,21.79428571,16.56,27.44857143,0.2732,0,0,100,,3
876,Kentucky,Lexington,8/9/2012,Withstand,11/16/2012,321,0.93,99,99,572.21,85.6,10.984,5.712,16.092,0.22778,1,1,100,,3
1092,Kentucky,Lexington,8/9/2012,Ameristand 403T,6/9/2016,161,0.93,1400,34,667.8,158,18.04117647,12.62647059,23.35588235,0.330911765,0,0,93.86082474,,3
1104,Kentucky,Lexington,8/9/2012,CW 085028,8/18/2016,231,0.93,1470,36,694.35,170.6,25.13055556,20.98888889,30.29444444,0.296111111,0,0,92.47938144,,3
1178,Kentucky,Lexington,8/9/2012,CW 065030,7/8/2017,189,0.93,1794,32,709.39,179.5,22.153125,17.20625,27.278125,0.26028125,0,0,90.63084112,,3
1328,Kentucky,Lexington,3/31/2015,Caliber,8/8/2017,220,0.93,861,31,666.07,124.9,23.55483871,18.16451613,28.4483871,0.267322581,0,0,93,,3
1377,Kentucky,Lexington,3/31/2015,Fierce,7/10/2018,191,0.93,1197,27,569.08,95.9,24.58148148,19.85925926,29.78148148,0.246,0,0,85.39487179,,3
95,Georgia,Athens,10/10/2007,TS 4010,8/6/2009,218,0.92,666,41,897.29,53.594,25.55829268,20.13487805,31.82756098,0.098097561,0,0,85.75132275,,3
338,Georgia,Tifton,2/21/2008,Hybri Force 600,4/7/2009,97,0.92,411,146,814.55,402.9,14.1446,8.7024,20.0602,0.16648,0,1,NA,,3
893,Kentucky,Lexington,8/9/2012,CW 085028,9/16/2013,259,0.92,403,35,701.48,73,21.79428571,16.56,27.44857143,0.2732,0,0,100,,3
1073,Kentucky,Lexington,8/9/2012,Caliber,7/13/2016,195,0.92,1434,34,730.22,112.7,23.52058824,18.19411765,28.75294118,0.224411765,0,0,91.17525773,,3
1333,Kentucky,Lexington,3/31/2015,Ameristand 403T Plus,8/8/2017,220,0.92,861,31,666.07,124.9,23.55483871,18.16451613,28.4483871,0.267322581,0,0,89.22790698,,3
1406,Kentucky,Lexington,4/5/2016,Evermore,7/14/2016,196,0.92,100,100,1090.65,165.1,23.07,17.724,28.372,0.25058,1,1,97,,3
1416,Kentucky,Lexington,4/5/2016,Rebound 6XT,8/18/2016,231,0.92,135,35,671.16,160.7,25.09428571,20.98285714,30.26857143,0.296057143,1,0,94.77669903,,3
1565,Kentucky,Lexington,4/5/2016,Caliber,7/10/2018,191,0.92,826,27,569.08,95.9,24.58148148,19.85925926,29.78148148,0.246,0,0,94.39487179,,3
1608,Kentucky,Lexington,4/5/2017,Ameristand 403T Plus,7/8/2017,189,0.92,94,94,1078.18,252.8,21.49183673,16.2122449,26.75714286,0.27536,1,1,NA,,3
1647,Kentucky,Lexington,4/5/2017,Caliber,5/10/2018,130,0.92,400,238,799.98,232.2,10.73673469,5.232653061,15.91632653,0.378285714,0,1,94.70769231,,3
100,Georgia,Athens,10/10/2007,Hybri Force 600,8/6/2009,218,0.91,666,41,897.29,53.594,25.55829268,20.13487805,31.82756098,0.098097561,0,0,82.06349206,,3
875,Kentucky,Lexington,8/9/2012,Saranac AR,9/16/2013,259,0.91,403,35,701.48,73,21.79428571,16.56,27.44857143,0.2732,0,0,96.21052632,,3
1472,Kentucky,Lexington,4/5/2016,Rebound 6XT,9/15/2017,258,0.91,528,38,677.98,145.3,20.14473684,15,25.31578947,0.289157895,0,0,93.94883721,,3
1522,Kentucky,Lexington,4/5/2016,LS 905,9/15/2017,258,0.91,528,38,677.98,145.3,20.14473684,15,25.31578947,0.289157895,0,0,96,,3
1634,Kentucky,Lexington,4/5/2017,Evermore,7/10/2018,191,0.91,461,27,569.08,95.9,24.58148148,19.85925926,29.78148148,0.246,0,0,93.60512821,,3
1654,Kentucky,Lexington,4/5/2017,Fierce,7/10/2018,191,0.91,461,27,569.08,95.9,24.58148148,19.85925926,29.78148148,0.246,0,0,95.39487179,,3
76,Georgia,Athens,10/10/2007,Bara 503,9/8/2009,251,0.9,699,33,611.29,99.826,24.33060606,19.49272727,30.24545455,0.116666667,0,0,88.76984127,,3
97,Georgia,Athens,10/10/2007,TS 4010,10/22/2009,295,0.9,743,44,521.47,447.78,18.54113636,14.44659091,23.55113636,0.162522727,0,0,84.12169312,,3
249,Georgia,Tifton,2/21/2008,Hybri Force 600,6/18/2008,170,0.9,118,118,1261.64,83.558,23.9276,18.262,30.0158,0.10612,1,1,NA,,3
1297,Kentucky,Lexington,3/31/2015,FSG-426,7/13/2016,195,0.9,470,34,730.22,112.7,23.52058824,18.19411765,28.75294118,0.224411765,0,0,95.18134715,,3
1362,Kentucky,Lexington,3/31/2015,Ameristand 427TQ,7/10/2018,191,0.9,1197,27,569.08,95.9,24.58148148,19.85925926,29.78148148,0.246,0,0,90.39487179,,3
1452,Kentucky,Lexington,4/5/2016,Ameristand 403T Plus,9/15/2017,258,0.9,528,38,677.98,145.3,20.14473684,15,25.31578947,0.289157895,0,0,91.94883721,,3
1591,Kentucky,Lexington,4/5/2016,AM-14-900,8/13/2018,225,0.9,860,34,669.62,215,23.33636364,18.4030303,28.26363636,0.265393939,0,0,93.22051282,,3
886,Kentucky,Lexington,8/9/2012,Arc,8/12/2013,224,0.89,368,31,638.35,136.4,22.8,18.21935484,27.41290323,0.331451613,0,0,96.94736842,,3
905,Kentucky,Lexington,8/9/2012,GA-ALFG-1,9/16/2013,259,0.89,403,35,701.48,73,21.79428571,16.56,27.44857143,0.2732,0,0,97.10526316,,3
1182,Kentucky,Lexington,8/9/2012,GA-ALFG-1,6/6/2017,157,0.89,1762,35,618.72,113.8,18.5,12.78333333,24.06,0.308290323,0,0,81.18691589,,3
1191,Kentucky,Lexington,8/9/2012,Phoenix,5/10/2018,130,0.89,2100,237,799.98,232.2,10.73673469,5.232653061,15.91632653,0.378285714,0,1,78.4,,3
1357,Kentucky,Lexington,3/31/2015,Buffalo,7/8/2017,189,0.89,830,32,709.39,179.5,22.153125,17.20625,27.278125,0.26028125,0,0,82.86046512,,3
1566,Kentucky,Lexington,4/5/2016,Caliber,8/13/2018,225,0.89,860,34,669.62,215,23.33636364,18.4030303,28.26363636,0.265393939,0,0,94.22051282,,3
1600,Kentucky,Lexington,4/5/2016,LS 905,7/10/2018,191,0.89,826,27,569.08,95.9,24.58148148,19.85925926,29.78148148,0.246,0,0,96,,3
304,Georgia,Tifton,2/21/2008,Attention II,5/7/2009,127,0.88,441,30,700.05,99.818,19.484,13.758,25.255,0.1653,0,0,NA,,3
321,Georgia,Tifton,2/21/2008,Hybri Force 700,9/18/2009,261,0.88,575,50,963.67,222.754,25.468,21.4778,30.9894,0.11718,0,0,NA,,3
904,Kentucky,Lexington,8/9/2012,GA-ALFG-1,8/12/2013,224,0.88,368,31,638.35,136.4,22.8,18.21935484,27.41290323,0.331451613,0,0,97.47368421,,3
1148,Kentucky,Lexington,8/9/2012,Evermore,7/8/2017,189,0.88,1794,32,709.39,179.5,22.153125,17.20625,27.278125,0.26028125,0,0,88.36915888,,3
1216,Kentucky,Lexington,8/9/2012,Evermore,5/10/2018,130,0.88,2100,237,799.98,232.2,10.73673469,5.232653061,15.91632653,0.378285714,0,1,79.86153846,,3
1257,Kentucky,Lexington,3/31/2015,Caliber,8/14/2015,226,0.88,136,28,618.89,159.7,23.45,18.46785714,28.58214286,0.340714286,1,0,96.008,,3
1360,Kentucky,Lexington,3/31/2015,Ameristand 427TQ,5/10/2018,130,0.88,1136,238,799.98,232.2,10.73673469,5.232653061,15.91632653,0.378285714,0,1,90.70769231,,3
1363,Kentucky,Lexington,3/31/2015,Ameristand 427TQ,8/13/2018,225,0.88,1231,34,669.62,215,23.33636364,18.4030303,28.26363636,0.265393939,0,0,90.22051282,,3
1367,Kentucky,Lexington,3/31/2015,Caliber,7/10/2018,191,0.88,1197,27,569.08,95.9,24.58148148,19.85925926,29.78148148,0.246,0,0,92.39487179,,3
1382,Kentucky,Lexington,3/31/2015,FSG-426,7/10/2018,191,0.88,1197,27,569.08,95.9,24.58148148,19.85925926,29.78148148,0.246,0,0,94,,3
1431,Kentucky,Lexington,4/5/2016,AM-14-900,8/18/2016,231,0.88,135,35,671.16,160.7,25.09428571,20.98285714,30.26857143,0.296057143,1,0,92.38834951,,3
77,Georgia,Athens,10/10/2007,Bara 503,10/22/2009,295,0.87,743,44,521.47,447.78,18.54113636,14.44659091,23.55113636,0.162522727,0,0,88.42063492,,3
86,Georgia,Athens,10/10/2007,Bulldog 805,9/8/2009,251,0.87,699,33,611.29,99.826,24.33060606,19.49272727,30.24545455,0.116666667,0,0,80.82275132,,3
107,Georgia,Athens,10/10/2007,CW 35106,10/22/2009,295,0.87,743,44,521.47,447.78,18.54113636,14.44659091,23.55113636,0.162522727,0,0,86.98148148,,3
201,Georgia,Midville,11/1/2007,CW 36106,9/5/2008,249,0.87,309,44,873.37,171.966,26.09136364,21.6125,32.44886364,0.189909091,0,0,NA,,3
1024,Kentucky,Lexington,8/9/2012,Withstand,8/13/2015,225,0.87,1099,28,615.93,159.7,23.53928571,18.61428571,28.62857143,0.343,0,0,96,,3
1069,Kentucky,Lexington,8/9/2012,4030,8/18/2016,231,0.87,1470,36,694.35,170.6,25.13055556,20.98888889,30.29444444,0.296111111,0,0,88.11340206,,3
1313,Kentucky,Lexington,3/31/2015,Contender,8/16/2016,229,0.87,504,34,671.88,139.2,25.20294118,20.92058824,30.45,0.294147059,0,0,92.0880829,,3
1552,Kentucky,Lexington,4/5/2016,Rebound 6XT,9/13/2018,256,0.87,891,31,488.84,138.7,22.92258065,18.81290323,27.71612903,0.320774194,0,0,94,,3
1595,Kentucky,Lexington,4/5/2016,AM-09-600,7/10/2018,191,0.87,826,27,569.08,95.9,24.58148148,19.85925926,29.78148148,0.246,0,0,94,,3
1673,Kentucky,Lexington,4/12/2018,Saranac AR,8/20/2018,232,0.87,130,41,779.75,247.4,23.2575,18.4575,28.1525,0.280325,1,0,98.28571429,,3
80,Georgia,Athens,10/10/2007,Attention II,8/6/2009,218,0.86,666,41,897.29,53.594,25.55829268,20.13487805,31.82756098,0.098097561,0,0,84.68783069,,3
90,Georgia,Athens,10/10/2007,Hybri Force 700,8/6/2009,218,0.86,666,41,897.29,53.594,25.55829268,20.13487805,31.82756098,0.098097561,0,0,93.37566138,,3
106,Georgia,Athens,10/10/2007,CW 35106,9/8/2009,251,0.86,699,33,611.29,99.826,24.33060606,19.49272727,30.24545455,0.116666667,0,0,87.7962963,,3
287,Georgia,Tifton,2/21/2008,PGI 909,9/10/2008,254,0.86,202,42,796.16,313.892,25.73333333,21.86714286,30.93047619,0.122833333,1,0,NA,,3
1144,Kentucky,Lexington,8/9/2012,Caliber,8/8/2017,220,0.86,1825,31,666.07,124.9,23.55483871,18.16451613,28.4483871,0.267322581,0,0,86.77570093,,3
1231,Kentucky,Lexington,8/9/2012,Withstand,5/10/2018,130,0.86,2100,237,799.98,232.2,10.73673469,5.232653061,15.91632653,0.378285714,0,1,77.44615385,,3
1353,Kentucky,Lexington,3/31/2015,Saranac AR,8/8/2017,220,0.86,861,31,666.07,124.9,23.55483871,18.16451613,28.4483871,0.267322581,0,0,84.45581395,,3
1383,Kentucky,Lexington,3/31/2015,FSG-426,8/13/2018,225,0.86,1231,34,669.62,215,23.33636364,18.4030303,28.26363636,0.265393939,0,0,94,,3
1401,Kentucky,Lexington,4/5/2016,Ameristand 403T Plus,8/18/2016,231,0.86,135,35,671.16,160.7,25.09428571,20.98285714,30.26857143,0.296057143,1,0,94.55339806,,3
1413,Kentucky,Lexington,4/5/2016,WL 365HQ,8/18/2016,231,0.86,135,35,671.16,160.7,25.09428571,20.98285714,30.26857143,0.296057143,1,0,96.16504854,,3
1639,Kentucky,Lexington,4/5/2017,Ameristand 403T Plus,7/10/2018,191,0.86,461,27,569.08,95.9,24.58148148,19.85925926,29.78148148,0.246,0,0,96.39487179,,3
1130,Kentucky,Lexington,8/9/2012,4030,9/15/2017,258,0.85,1863,38,677.98,145.3,20.14473684,15,25.31578947,0.289157895,0,0,85,,3
1196,Kentucky,Lexington,8/9/2012,PGI 529,5/10/2018,130,0.85,2100,2100,799.98,232.2,10.73673469,5.232653061,15.91632653,0.378285714,0,1,79.32307692,,3
1422,Kentucky,Lexington,4/5/2016,Caliber,8/18/2016,231,0.85,135,35,671.16,160.7,25.09428571,20.98285714,30.26857143,0.296057143,1,0,95.38834951,,3
1467,Kentucky,Lexington,4/5/2016,GA-497HD,9/15/2017,258,0.85,528,38,677.98,145.3,20.14473684,15,25.31578947,0.289157895,0,0,96,,3
1530,Kentucky,Lexington,4/5/2016,FSG 415BR,7/10/2018,191,0.85,826,27,569.08,95.9,24.58148148,19.85925926,29.78148148,0.246,0,0,91.60512821,,3
1598,Kentucky,Lexington,4/5/2016,LS 905,5/10/2018,130,0.85,765,237,799.98,232.2,10.73673469,5.232653061,15.91632653,0.378285714,0,1,96,,3
96,Georgia,Athens,10/10/2007,TS 4010,9/8/2009,251,0.84,699,33,611.29,99.826,24.33060606,19.49272727,30.24545455,0.116666667,0,0,85.05291005,,3
290,Georgia,Tifton,2/21/2008,BaraWet 501,5/7/2009,127,0.84,441,30,700.05,99.818,19.484,13.758,25.255,0.1653,0,0,NA,,3
404,Georgia,Tifton,2/21/2008,GA-505,9/13/2010,256,0.84,935,45,896.06,96.014,27.45044444,23.15,33.35577778,0.099488889,0,0,63.97254005,,3
903,Kentucky,Lexington,8/9/2012,GA-ALFG-1,7/12/2013,193,0.84,337,30,619.69,258.9,22.61333333,17.84666667,27.43666667,0.348333333,0,0,97.8,,3
1211,Kentucky,Lexington,8/9/2012,Radiance HD,5/10/2018,130,0.84,2100,237,799.98,232.2,10.73673469,5.232653061,15.91632653,0.378285714,0,1,75.61538462,,3
1263,Kentucky,Lexington,3/31/2015,Fierce,8/14/2015,226,0.84,136,28,618.89,159.7,23.45,18.46785714,28.58214286,0.340714286,1,0,93.008,,3
1388,Kentucky,Lexington,3/31/2015,Contender,8/13/2018,225,0.84,1231,34,669.62,215,23.33636364,18.4030303,28.26363636,0.265393939,0,0,87.66153846,,3
1618,Kentucky,Lexington,4/5/2017,Evermore,8/17/2017,229,0.84,134,40,856.92,132.5,23.3175,17.9125,28.29,0.271225,1,0,NA,,3
397,Georgia,Tifton,2/21/2008,BaraWet 501,7/30/2010,211,0.83,890,40,925.98,132.082,27.48725,22.856,33.475,0.106325,0,0,85.41052632,,2
885,Kentucky,Lexington,8/9/2012,Arc,7/12/2013,193,0.83,337,30,619.69,258.9,22.61333333,17.84666667,27.43666667,0.348333333,0,0,97.6,,2
964,Kentucky,Lexington,8/9/2012,CW 085028,8/15/2014,227,0.83,736,29,539.77,100.3,21.45172414,16.15862069,26.77931034,0.205896552,0,0,100,,2
1019,Kentucky,Lexington,8/9/2012,Ameristand 403T,8/13/2015,225,0.83,1099,28,615.93,159.7,23.53928571,18.61428571,28.62857143,0.343,0,0,97.32142857,,2
1149,Kentucky,Lexington,8/9/2012,Evermore,8/8/2017,220,0.83,1825,31,666.07,124.9,23.55483871,18.16451613,28.4483871,0.267322581,0,0,88.22429907,,2
1198,Kentucky,Lexington,8/9/2012,PGI 529,7/10/2018,191,0.83,2161,29,596.58,104.1,24.37241379,19.76206897,29.58275862,0.242793103,0,0,74.31794872,,2
1260,Kentucky,Lexington,3/31/2015,FSG-426,8/14/2015,226,0.83,136,28,618.89,159.7,23.45,18.46785714,28.58214286,0.340714286,1,0,96.008,,2
1375,Kentucky,Lexington,3/31/2015,Fierce,5/10/2018,130,0.83,1136,238,799.98,232.2,10.73673469,5.232653061,15.91632653,0.378285714,0,1,85.70769231,,2
1407,Kentucky,Lexington,4/5/2016,Evermore,8/18/2016,231,0.83,135,35,671.16,160.7,25.09428571,20.98285714,30.26857143,0.296057143,1,0,97,,2
1487,Kentucky,Lexington,4/5/2016,Evermore,9/15/2017,258,0.83,528,38,677.98,145.3,20.14473684,15,25.31578947,0.289157895,0,0,96,,2
1546,Kentucky,Lexington,4/5/2016,Ameristand 403T Plus,8/13/2018,225,0.83,860,34,669.62,215,23.33636364,18.4030303,28.26363636,0.265393939,0,0,91.77948718,,2
1575,Kentucky,Lexington,4/5/2016,Saranac AR,7/10/2018,191,0.83,826,27,569.08,95.9,24.58148148,19.85925926,29.78148148,0.246,0,0,91,,2
1679,Kentucky,Lexington,4/12/2018,BYS5028,8/20/2018,232,0.83,130,41,779.75,247.4,23.2575,18.4575,28.1525,0.280325,1,0,98.57142857,,2
101,Georgia,Athens,10/10/2007,Hybri Force 600,9/8/2009,251,0.82,699,33,611.29,99.826,24.33060606,19.49272727,30.24545455,0.116666667,0,0,81.53968254,,2
254,Georgia,Tifton,2/21/2008,GA-505,7/30/2008,212,0.82,160,42,950.4,104.382,25.85238095,21.29904762,32.04380952,0.097142857,1,0,NA,,2
300,Georgia,Tifton,2/21/2008,PGI 801,9/18/2009,261,0.82,575,50,963.67,222.754,25.468,21.4778,30.9894,0.11718,0,0,NA,,2
342,Georgia,Tifton,2/21/2008,Hybri Force 600,9/18/2009,261,0.82,575,50,963.67,222.754,25.468,21.4778,30.9894,0.11718,0,0,NA,,2
887,Kentucky,Lexington,8/9/2012,Arc,9/16/2013,259,0.82,403,35,701.48,73,21.79428571,16.56,27.44857143,0.2732,0,0,96.21052632,,2
1094,Kentucky,Lexington,8/9/2012,Ameristand 403T,8/18/2016,231,0.82,1470,36,694.35,170.6,25.13055556,20.98888889,30.29444444,0.296111111,0,0,92.05670103,,2
1266,Kentucky,Lexington,3/31/2015,Contender,8/14/2015,226,0.82,136,28,618.89,159.7,23.45,18.46785714,28.58214286,0.340714286,1,0,95.504,,2
1338,Kentucky,Lexington,3/31/2015,Fierce,8/8/2017,220,0.82,861,31,666.07,124.9,23.55483871,18.16451613,28.4483871,0.267322581,0,0,85,,2
1572,Kentucky,Lexington,4/5/2016,WL 365HQ,9/13/2018,256,0.82,891,31,488.84,138.7,22.92258065,18.81290323,27.71612903,0.320774194,0,0,95.93846154,,2
1657,Kentucky,Lexington,4/5/2017,Saranac AR,5/10/2018,130,0.82,400,238,799.98,232.2,10.73673469,5.232653061,15.91632653,0.378285714,0,1,86.70769231,,2
105,Georgia,Athens,10/10/2007,CW 35106,8/6/2009,218,0.81,666,41,897.29,53.594,25.55829268,20.13487805,31.82756098,0.098097561,0,0,88.40740741,,2
221,Georgia,Midville,11/1/2007,BaraWet 501,4/15/2009,105,0.81,531,145,817.34,285.736,14.2048,8.3222,20.541,0.20838,0,1,NA,,2
314,Georgia,Tifton,2/21/2008,GA-505,9/18/2009,261,0.81,575,50,963.67,222.754,25.468,21.4778,30.9894,0.11718,0,0,NA,,2
346,Georgia,Tifton,2/21/2008,PGI 909,5/7/2009,127,0.81,441,30,700.05,99.818,19.484,13.758,25.255,0.1653,0,0,NA,,2
352,Georgia,Tifton,2/21/2008,Bara 503,4/7/2009,97,0.81,411,146,814.55,402.9,14.1446,8.7024,20.0602,0.16648,0,1,NA,,2
919,Kentucky,Lexington,8/9/2012,Radiance HD,8/15/2014,227,0.81,736,29,539.77,100.3,21.45172414,16.15862069,26.77931034,0.205896552,0,0,97.27659574,,2
1418,Kentucky,Lexington,4/5/2016,Contender,7/14/2016,196,0.81,100,100,1090.65,165.1,23.07,17.724,28.372,0.25058,1,1,95.45631068,,2
1434,Kentucky,Lexington,4/5/2016,AFX095026,8/18/2016,231,0.81,135,35,671.16,160.7,25.09428571,20.98285714,30.26857143,0.296057143,1,0,91.38834951,,2
81,Georgia,Athens,10/10/2007,Attention II,9/8/2009,251,0.8,699,33,611.29,99.826,24.33060606,19.49272727,30.24545455,0.116666667,0,0,84.51322751,,2
102,Georgia,Athens,10/10/2007,Hybri Force 600,10/22/2009,295,0.8,743,44,521.47,447.78,18.54113636,14.44659091,23.55113636,0.162522727,0,0,80.84126984,,2
213,Georgia,Midville,11/1/2007,GA-505,4/15/2009,105,0.8,531,145,817.34,285.736,14.2048,8.3222,20.541,0.20838,0,1,NA,,2
332,Georgia,Tifton,2/21/2008,Bulldog 805,5/7/2009,127,0.8,441,30,700.05,99.818,19.484,13.758,25.255,0.1653,0,0,NA,,2
345,Georgia,Tifton,2/21/2008,PGI 909,4/7/2009,97,0.8,411,146,814.55,402.9,14.1446,8.7024,20.0602,0.16648,0,1,NA,,2
