,id_no,State,City,Date Sown,Variety,Date of Cut,Julian Day,Yield (tons/acre),Time Since Sown (Days),Time Since Last Harvest (Days),Total Radiation (MJ/m^2),Total Rainfall (mm),Avg Air Temp (C),Avg Min Temp (C),Avg Max Temp (C),Avg Soil Moisture (%)
161,161,Georgia,Midville,11/1/2007,PGI 801,11/11/2008,303,6.03,757,154,3798.25,1180.4739368846035,20.58125727,22.37386610552114,26.19026488,0.6238167340971451
162,162,Georgia,Midville,11/1/2007,Hybri Force 600,12/7/2009,341,4.19,827,212,3860.36,599.974,28.74675809,73.28873528764224,26.19026488,0.12093839828863667
163,163,Georgia,Tifton,2/21/2008,PGI 801,11/17/2010,252,4.17,642,241,4454.12,697.7440613774704,47.80570124,20.709045227718835,28.176942,0.6722131990000001
164,164,Georgia,Midville,2/21/2008,Bulldog 805,11/17/2010,327,6.03,703,311,4671.14,1323.896,33.30158458,105.98888659999999,154.20919937,0.6722131990000001
165,165,Georgia,Midville,2/21/2008,GA-505,11/20/2008,332,2.27,608,215,5273.5,670.5892053608843,20.58125727,20.192218824396228,45.36680959,0.6722131990000001
166,166,Georgia,Midville,11/1/2007,PGI 801,12/7/2009,337,3.96,570,335,4254.11,649.3083493053584,37.20796778,39.95122139438508,41.00401947,0.4321368309885685
167,167,Georgia,Tifton,2/21/2008,Hybri Force 700,11/20/2008,327,2.27,1000,248,3972.95,641.8959264728553,110.44201815,72.41195874474414,41.58884904,0.2165639417576874
168,168,Georgia,Tifton,2/21/2008,BaraWet 501,11/11/2008,341,3.1,755,48,5320.75,599.974,36.18962878,15.692692999999998,36.72031343,0.20988056920038758
169,169,Georgia,Tifton,2/21/2008,Bulldog 805,8/14/2009,299,2.58,794,0,4574.54,1183.7330601931753,44.4005507,17.249529948120266,35.33851053,0.6722131990000001
170,170,Georgia,Tifton,2/21/2008,Bulldog 805,11/11/2008,323,2.93,639,0,3608.57,743.4994022351199,22.40347783,105.98888659999999,26.19026488,0.6722131990000001
171,171,Georgia,Tifton,2/21/2008,Hybri Force 600,11/11/2008,322,2.27,516,195,5124.12,712.4897235198702,20.58125727,25.067784740646918,26.19026488,0.4455996104291781
172,172,Georgia,Tifton,2/21/2008,Bulldog 805,11/11/2008,337,3.18,264,390,4548.86,683.7522688312362,138.9297511,105.98888659999999,26.19026488,0.6722131990000001
173,173,Georgia,Tifton,2/21/2008,TS 8031,12/7/2009,341,2.56,423,360,4554.28,746.1644813529298,21.38289944,105.98888659999999,26.61819746,0.5005505722717184
174,174,Georgia,Tifton,2/21/2008,CW 36106,12/7/2009,313,4.46,264,235,4365.38,679.0157131727899,38.05947179,15.692692999999998,65.70649069,0.47748680847239144
175,175,Georgia,Midville,2/21/2008,PGI 801,8/14/2009,339,2.27,1000,390,5320.75,831.3239912308767,131.52750051,105.98888659999999,41.83413092,0.17170217383091904
176,176,Georgia,Tifton,11/1/2007,PGI 801,12/7/2009,339,5.06,847,130,3921.31,674.1144541463192,49.12266827,80.92425507021427,31.6478387,0.6722131990000001
177,177,Georgia,Midville,2/21/2008,PGI 801,11/17/2010,326,5.72,625,56,3527.67,599.974,31.51949505,105.7551913664576,26.19026488,0.5110136372548834
178,178,Georgia,Midville,2/21/2008,Bulldog 805,11/17/2010,334,3.38,488,258,4591.55,1323.896,84.03001162,27.302203315829914,57.16594103,0.6722131990000001
179,179,Georgia,Tifton,2/21/2008,Hybri Force 700,11/17/2010,329,6.03,622,36,4226.71,599.974,20.58125727,22.20214297702895,45.01954746,0.6722131990000001
180,180,Georgia,Tifton,11/1/2007,Hybri Force 700,11/20/2008,329,3.48,1000,260,3736.99,1062.584725276574,46.53169877,36.82301316724225,155.55284371,0.6722131990000001
181,181,Georgia,Tifton,2/21/2008,PGI 909,11/11/2008,341,4.98,690,70,4036.09,599.974,33.92846532,27.242055492749213,38.35742059,0.6722131990000001
182,182,Georgia,Midville,2/21/2008,GA-505,12/7/2009,329,4.82,761,198,3942.42,1234.0932069519542,96.83391143,30.923028775584406,43.30999023,0.3069392279823621
183,183,Georgia,Midville,2/21/2008,GA-505,11/17/2010,340,2.27,517,349,3533.44,1247.0703971964563,35.92964699,26.715544633752543,36.43906884,0.6722131990000001
184,184,Georgia,Midville,11/1/2007,Bara 503,8/14/2009,338,2.27,566,14,4317.17,816.5906396878144,20.58125727,15.692692999999998,33.06146052,0.6518375142340199
185,185,Georgia,Tifton,2/21/2008,Hybri Force 700,11/20/2008,226,3.24,1000,108,3400.1,1135.1236221978777,41.59768286,15.692692999999998,26.19026488,0.17122692638364667
186,186,Georgia,Tifton,2/21/2008,PGI 909,8/14/2009,318,2.96,529,390,3947.43,667.3248052832794,20.58125727,105.98888659999999,26.27933635,0.16033317071840225
187,187,Georgia,Tifton,2/21/2008,Hybri Force 600,11/17/2010,341,3.71,938,289,3400.1,1151.9283316392691,27.86525303,23.082101691751216,26.19026488,0.2976427247440111
188,188,Georgia,Tifton,2/21/2008,Attention II,8/14/2009,341,5.62,509,0,5320.75,1270.9409361705978,20.58125727,16.0086411456857,29.07739815,0.28207362988115736
189,189,Georgia,Tifton,11/1/2007,Bara 503,11/11/2008,341,6.03,671,112,3400.1,1323.896,29.51234209,19.701775443470385,30.84361706,0.116674048
190,190,Georgia,Midville,11/1/2007,BaraWet 501,11/11/2008,341,4.33,693,307,3400.1,1216.7139132242185,43.50254958,15.692692999999998,33.66581782,0.6722131990000001
191,191,Georgia,Tifton,2/21/2008,TS 8031,11/11/2008,341,3.79,539,159,5320.75,679.6283939482117,20.58125727,105.98888659999999,27.15419142,0.3525850943435487
192,192,Georgia,Tifton,2/21/2008,BaraWet 501,11/20/2008,335,4.59,654,127,5320.75,768.2780428397183,20.58125727,15.692692999999998,47.65198053,0.6722131990000001
193,193,Georgia,Tifton,11/1/2007,Hybri Force 600,12/7/2009,341,4.34,570,100,3474.33,810.5672643523228,20.58125727,15.692692999999998,40.43082893,0.5753166854127784
194,194,Georgia,Midville,2/21/2008,PGI 801,12/7/2009,341,5.16,552,125,5235.59,1323.896,20.58125727,15.692692999999998,26.19026488,0.6069832219627238
195,195,Georgia,Tifton,11/1/2007,PGI 909,11/11/2008,306,3.18,684,84,4145.84,683.0328644004571,49.54975152,20.25727121033061,26.19026488,0.6722131990000001
196,196,Georgia,Tifton,2/21/2008,PGI 801,11/20/2008,327,4.97,528,305,4801.75,1113.9725447163491,20.58125727,98.90568184869231,26.8128133,0.6722131990000001
197,197,Georgia,Midville,2/21/2008,Hybri Force 700,12/7/2009,341,4.56,796,88,5253.0,715.7974255639856,28.6578328,29.610027606616743,26.19026488,0.6280696405293242
198,198,Georgia,Midville,2/21/2008,GA-505,11/17/2010,341,3.44,663,283,3400.1,1089.6227231591693,24.4731884,16.475144271349606,28.25072535,0.6722131990000001
199,199,Georgia,Tifton,11/1/2007,Hybri Force 600,11/11/2008,338,4.2,641,0,4131.93,1323.896,138.9297511,15.692692999999998,176.8482793,0.6722131990000001
200,200,Georgia,Tifton,2/21/2008,Bulldog 805,11/11/2008,338,3.89,592,377,4344.89,599.974,43.84150585,32.333805370874636,44.34532304,0.6722131990000001
201,201,Georgia,Tifton,11/1/2007,Hybri Force 600,11/11/2008,325,2.65,613,390,5320.75,626.3922512017294,34.28098467,105.98888659999999,44.83625779,0.15025525360606692
202,202,Georgia,Tifton,11/1/2007,Bara 503,11/20/2008,341,2.45,807,216,4408.93,663.5330699191024,138.9297511,25.622320548250777,55.97031077,0.572267898355162
203,203,Georgia,Midville,11/1/2007,BaraWet 501,12/7/2009,336,3.44,685,310,4648.87,1323.896,20.58125727,105.98888659999999,26.19026488,0.116674048
204,204,Georgia,Tifton,11/1/2007,BaraWet 501,11/11/2008,338,2.53,665,17,4896.26,717.565565265204,20.58125727,67.86588385135973,37.45194677,0.6722131990000001
205,205,Georgia,Tifton,2/21/2008,Attention II,8/14/2009,312,4.22,674,0,3400.1,1111.1689612451255,20.58125727,26.160160195044856,37.11716062,0.36009237812273637
206,206,Georgia,Tifton,2/21/2008,Bulldog 805,11/17/2010,315,4.35,533,142,4524.83,632.6012855134818,20.58125727,15.692692999999998,44.6027077,0.623995995186938
207,207,Georgia,Midville,11/1/2007,BaraWet 501,11/11/2008,327,3.98,653,53,4781.48,787.3404833568095,23.13532337,100.88858977319356,26.19026488,0.6722131990000001
208,208,Georgia,Tifton,2/21/2008,PGI 909,12/7/2009,324,2.73,907,390,4761.73,599.974,20.58125727,29.446259301126172,42.32047151,0.4509554068304188
209,209,Georgia,Tifton,2/21/2008,Bulldog 805,8/14/2009,318,2.52,646,2,3819.45,1021.6480438259274,20.58125727,105.98888659999999,59.19406756,0.4653644470855651
210,210,Georgia,Tifton,11/1/2007,Bulldog 805,8/14/2009,341,6.03,1000,193,3806.5,877.6832248979853,33.12330241,38.439272223724686,28.89887946,0.6722131990000001
211,211,Georgia,Tifton,2/21/2008,BaraWet 501,8/14/2009,341,4.56,591,56,3400.1,1316.1215613212162,41.4742429,72.14688975821831,55.32186437,0.47418284946714795
212,212,Georgia,Tifton,11/1/2007,GA-505,12/7/2009,341,4.77,611,64,5151.53,1033.921221581878,41.34909701,28.9232505764683,51.51597944,0.23444600510907176
213,213,Georgia,Tifton,2/21/2008,Attention II,11/17/2010,341,5.56,624,68,3871.14,631.9599118007056,20.58125727,15.692692999999998,26.19026488,0.5443969783436471
214,214,Georgia,Midville,2/21/2008,PGI 801,12/7/2009,320,3.41,1000,91,5320.75,1165.8711212454302,41.54645633,29.38160935880804,26.19026488,0.6722131990000001
215,215,Georgia,Tifton,2/21/2008,Hybri Force 600,12/7/2009,341,4.43,872,153,3474.31,1276.1913535825101,31.92064845,15.692692999999998,62.32570922,0.6696468503692377
216,216,Georgia,Tifton,2/21/2008,Bulldog 805,12/7/2009,313,5.54,729,390,3400.1,1323.896,20.58125727,15.692692999999998,150.90427558,0.6722131990000001
217,217,Georgia,Tifton,11/1/2007,GA-505,11/17/2010,336,3.67,580,62,4020.17,888.4452049765273,29.66615778,105.98888659999999,51.12822347,0.6722131990000001
218,218,Georgia,Tifton,2/21/2008,GA-505,11/17/2010,337,2.27,631,328,3844.79,1323.896,114.62797158,15.692692999999998,42.98087577,0.23105348704887108
219,219,Georgia,Tifton,11/1/2007,Bulldog 805,8/14/2009,341,3.48,264,160,5320.75,1323.896,20.74532369,105.98888659999999,26.19026488,0.6722131990000001
220,220,Georgia,Midville,11/1/2007,Hybri Force 600,11/17/2010,321,2.9,771,72,3400.1,599.974,45.95381138,105.98888659999999,26.19026488,0.4481859717296325
221,221,Georgia,Midville,2/21/2008,GA-505,11/20/2008,297,4.25,264,119,5320.75,1174.1932809047416,20.58125727,25.61040209306782,50.53607223,0.28860732215733687
222,222,Georgia,Midville,11/1/2007,Hybri Force 700,8/14/2009,332,2.74,1000,390,3595.97,1082.7465061170433,29.99669947,32.98958024453308,27.33932183,0.17569849884506228
223,223,Georgia,Tifton,2/21/2008,Hybri Force 700,12/7/2009,323,2.27,732,390,4587.28,1080.4882689936612,20.99177158,15.692692999999998,26.19026488,0.4415312542149986
224,224,Georgia,Tifton,2/21/2008,BaraWet 501,11/17/2010,333,2.27,525,0,4975.54,793.2777224451333,20.58125727,73.90125024686252,26.19026488,0.45920667374426005
225,225,Georgia,Tifton,2/21/2008,BaraWet 501,11/20/2008,341,2.27,688,383,4902.45,630.2829544308621,40.3124826,36.126449758199534,29.65315991,0.6722131990000001
226,226,Georgia,Tifton,2/21/2008,Bara 503,8/14/2009,339,2.91,453,316,4585.24,1103.1546270528736,21.00487857,26.540989089591644,26.19026488,0.49234255389590464
227,227,Georgia,Midville,2/21/2008,Hybri Force 600,11/20/2008,331,3.29,720,260,5160.33,1261.8723277808324,75.44538654,15.692692999999998,49.42141115,0.6722131990000001
228,228,Georgia,Tifton,2/21/2008,Bulldog 805,12/7/2009,341,3.87,264,390,3400.1,904.7233154755654,31.30832724,23.72463923250606,26.19026488,0.116674048
229,229,Georgia,Tifton,2/21/2008,TS 8031,11/17/2010,341,3.75,583,357,3400.1,718.3444345163599,30.57318956,15.692692999999998,34.06012373,0.6722131990000001
230,230,Georgia,Midville,11/1/2007,Bara 503,12/7/2009,340,3.72,587,0,3400.1,625.6390390323884,32.67581076,87.0530927144092,50.99795217,0.6722131990000001
231,231,Georgia,Midville,2/21/2008,GA-505,11/11/2008,337,3.78,747,72,3762.11,716.3766011607725,40.72329927,105.98888659999999,26.19026488,0.5557421021546092
232,232,Georgia,Midville,11/1/2007,Hybri Force 700,11/11/2008,341,4.14,537,73,5320.75,1036.0646395070903,20.58125727,27.765072091303928,55.76725751,0.6722131990000001
233,233,Georgia,Tifton,2/21/2008,CW 36106,12/7/2009,322,3.82,1000,62,3400.1,643.2284947493126,36.14536372,34.32313140937482,26.19026488,0.1730846554304741
234,234,Georgia,Tifton,2/21/2008,BaraWet 501,11/11/2008,321,5.38,699,305,3400.1,599.974,38.32448821,32.12800620405398,32.05281661,0.6722131990000001
235,235,Georgia,Tifton,2/21/2008,Bulldog 805,12/7/2009,341,3.63,587,390,3533.93,609.2579933053773,20.58125727,15.692692999999998,26.19026488,0.6722131990000001
236,236,Georgia,Tifton,11/1/2007,Attention II,11/20/2008,341,2.88,288,0,3755.47,1192.5283283624938,25.27355357,15.692692999999998,36.83407764,0.6722131990000001
237,237,Georgia,Midville,11/1/2007,Attention II,11/11/2008,341,4.61,642,110,3941.9,599.974,31.27340317,105.98888659999999,176.8482793,0.14646547783516675
238,238,Georgia,Tifton,11/1/2007,Bulldog 805,12/7/2009,332,6.03,264,323,5258.87,682.2999512458498,20.58125727,105.98888659999999,26.19026488,0.116674048
239,239,Georgia,Tifton,11/1/2007,Bara 503,8/14/2009,340,4.21,763,390,4363.73,599.974,73.8264383,15.692692999999998,30.40419597,0.6722131990000001
240,240,Georgia,Midville,2/21/2008,GA-505,12/7/2009,330,2.78,998,203,4511.93,1221.9634236459308,38.92321217,22.25648423862912,33.33414723,0.5171100569080368
241,241,Georgia,Tifton,2/21/2008,GA-505,8/14/2009,327,2.71,783,0,5245.7,1061.1053692961304,138.9297511,19.555510373215654,26.19026488,0.132060647241193
242,242,Georgia,Midville,2/21/2008,PGI 801,11/17/2010,341,2.27,661,185,4698.09,1200.1283936520633,95.3011466,28.558655907450024,27.53888382,0.15787557678132208
243,243,Georgia,Midville,2/21/2008,CW 36106,12/7/2009,341,2.91,551,189,3596.04,1323.896,21.86335345,15.692692999999998,176.8482793,0.6722131990000001
244,244,Georgia,Tifton,2/21/2008,PGI 909,11/11/2008,341,4.45,662,68,5291.09,1129.2478827671587,55.10715207,105.98888659999999,83.07836542,0.6722131990000001
245,245,Georgia,Midville,2/21/2008,Attention II,11/17/2010,341,2.27,700,390,4131.43,1119.6557562084606,24.58128933,15.692692999999998,27.9956841,0.6722131990000001
246,246,Georgia,Midville,2/21/2008,Attention II,12/7/2009,318,3.86,716,135,3400.85,599.974,20.58125727,22.41310523298285,26.82681263,0.3917490340696458
247,247,Georgia,Midville,2/21/2008,Attention II,8/14/2009,331,2.27,585,56,3598.17,918.038436099266,23.72658466,15.692692999999998,56.05890128,0.49181677205601926
248,248,Georgia,Tifton,2/21/2008,Hybri Force 700,12/7/2009,333,2.27,535,150,4023.23,1243.3977274632325,20.58125727,105.98888659999999,27.54460143,0.116674048
249,249,Georgia,Midville,2/21/2008,Hybri Force 700,8/14/2009,341,2.7,710,170,4450.7,1323.896,21.5519716,31.418391373560826,26.9890956,0.6722131990000001
250,250,Georgia,Midville,2/21/2008,GA-505,12/7/2009,335,2.27,508,0,4131.15,673.0830073552377,25.9075498,17.14064107687688,26.19026488,0.12151378167866174
251,251,Georgia,Tifton,2/21/2008,Hybri Force 600,11/17/2010,335,2.72,535,390,3950.0,1323.896,20.58125727,27.195903958739713,37.32859352,0.6722131990000001
252,252,Georgia,Tifton,11/1/2007,Bulldog 805,12/7/2009,341,2.27,635,390,5320.75,1271.239558762331,20.58125727,29.534400577226705,26.19026488,0.658175020402209
253,253,Georgia,Tifton,2/21/2008,Bara 503,11/17/2010,341,3.35,451,185,4646.78,984.748310514084,124.48345448,30.955997656529473,33.18172938,0.4815088906617154
254,254,Georgia,Midville,2/21/2008,GA-505,12/7/2009,341,2.27,656,334,5320.75,674.2254044100134,92.29923226,17.715930050132204,26.19026488,0.6472680488259932
255,255,Georgia,Tifton,2/21/2008,Hybri Force 600,12/7/2009,340,2.27,510,0,5320.75,1127.1790943311921,23.02272786,20.102639031086962,30.10183463,0.19815150796013453
256,256,Georgia,Midville,11/1/2007,Attention II,11/11/2008,336,2.91,681,0,3942.41,1323.896,37.88702936,33.93527199982765,26.19026488,0.29023588553775803
257,257,Georgia,Midville,11/1/2007,Hybri Force 700,11/20/2008,301,2.72,728,236,5320.75,1006.069384584883,119.39594638,15.692692999999998,26.19026488,0.6722131990000001
258,258,Georgia,Midville,2/21/2008,PGI 801,12/7/2009,341,6.03,606,0,3400.1,1129.1947382797573,46.74437833,20.01429500214281,40.95858147,0.22391719338335303
259,259,Georgia,Tifton,2/21/2008,Hybri Force 600,11/11/2008,315,4.67,794,51,3400.1,1186.2165510186426,22.71204817,15.692692999999998,26.19026488,0.4907232814982565
260,260,Georgia,Tifton,2/21/2008,Bara 503,12/7/2009,341,3.77,264,79,4898.04,806.9998879431453,25.59250913,105.98888659999999,26.19026488,0.6722131990000001
261,261,Georgia,Tifton,2/21/2008,PGI 801,11/17/2010,341,4.63,319,0,3917.51,819.6284644307508,25.61393874,17.662801970123574,26.19026488,0.6722131990000001
262,262,Georgia,Midville,2/21/2008,GA-505,12/7/2009,341,3.42,500,240,3837.26,675.6654619722875,138.9297511,33.831002358367215,26.19026488,0.48875356218422095
263,263,Georgia,Tifton,11/1/2007,Bulldog 805,11/20/2008,341,5.76,264,85,5017.67,710.2842524181793,37.50163407,15.692692999999998,35.33952429,0.6722131990000001
264,264,Georgia,Tifton,2/21/2008,PGI 909,11/11/2008,330,4.57,502,0,5320.75,1323.896,29.34077541,33.579268627138866,48.89986072,0.2667812565432972
265,265,Georgia,Midville,2/21/2008,CW 36106,11/20/2008,336,3.85,594,50,5153.95,1323.896,35.52063303,28.041147537173362,27.83328509,0.6722131990000001
266,266,Georgia,Tifton,2/21/2008,PGI 909,8/14/2009,329,4.03,484,366,4145.71,599.974,20.58125727,31.757236650158568,26.19026488,0.3056897702215329
267,267,Georgia,Tifton,11/1/2007,GA-505,11/17/2010,341,5.08,264,390,4188.08,689.7274663700706,38.11889766,26.34216182098379,175.70028546,0.24840705458365236
268,268,Georgia,Midville,2/21/2008,GA-505,12/7/2009,335,3.85,696,0,3400.1,1219.1790232120686,26.78260215,105.98888659999999,155.62139161,0.3803422480885183
269,269,Georgia,Tifton,2/21/2008,Hybri Force 700,11/11/2008,341,5.29,729,50,3400.1,599.974,20.58125727,105.98888659999999,61.17292819,0.12683089551222923
270,270,Georgia,Midville,2/21/2008,Hybri Force 700,11/11/2008,331,4.28,1000,2,3400.1,1323.896,24.60398443,20.950802731651343,145.28444314,0.6722131990000001
271,271,Georgia,Tifton,2/21/2008,GA-505,11/20/2008,341,6.03,410,382,3400.1,599.974,138.9297511,30.031527802972633,37.01608603,0.19846759670600084
272,272,Georgia,Midville,2/21/2008,Bara 503,12/7/2009,341,3.64,740,390,3717.43,1323.896,27.36287361,15.692692999999998,26.19026488,0.6722131990000001
273,273,Georgia,Midville,2/21/2008,Bulldog 805,12/7/2009,341,2.27,738,390,5033.63,690.3408240592275,20.58125727,17.264831055358464,34.94644083,0.2967498623192187
274,274,Georgia,Midville,2/21/2008,Bulldog 805,11/20/2008,341,6.03,722,5,4851.13,599.974,26.96842117,105.98888659999999,26.19026488,0.1987262363215261
275,275,Georgia,Tifton,2/21/2008,BaraWet 501,11/20/2008,341,5.93,770,64,4187.56,1323.896,22.40938851,16.99519701757222,26.19026488,0.6722131990000001
276,276,Georgia,Midville,2/21/2008,Attention II,11/11/2008,341,3.73,757,134,3400.1,640.4256206100764,76.48506807,15.692692999999998,176.8482793,0.14216568975206773
277,277,Georgia,Tifton,11/1/2007,Bara 503,11/17/2010,226,5.05,772,359,4516.36,901.8018335549802,27.51664545,15.692692999999998,26.19026488,0.6494634435815335
278,278,Georgia,Midville,2/21/2008,Bara 503,8/14/2009,332,3.95,720,325,4376.0,1309.2528530680001,113.26793404,22.092084709075237,44.07427473,0.116674048
279,279,Georgia,Tifton,11/1/2007,PGI 801,11/11/2008,318,2.27,645,390,5320.75,1323.896,20.58125727,21.767167918548132,43.69684765,0.2628083207301455
280,280,Georgia,Midville,2/21/2008,Bara 503,12/7/2009,299,2.27,599,36,4717.47,599.974,88.75380792,16.25042850481039,40.53841637,0.2826026859108549
281,281,Georgia,Tifton,11/1/2007,TS 8031,8/14/2009,341,5.69,840,18,4780.66,685.5797348932039,20.58125727,17.1091806964997,46.11220874,0.5326673569943426
282,282,Georgia,Tifton,11/1/2007,Hybri Force 700,12/7/2009,341,3.74,784,390,4438.92,1323.896,41.29660983,20.91860243052557,26.19026488,0.116674048
283,283,Georgia,Tifton,11/1/2007,PGI 909,12/7/2009,293,6.03,737,389,3690.02,892.3418557019693,20.58125727,15.692692999999998,26.19026488,0.6722131990000001
284,284,Georgia,Tifton,2/21/2008,PGI 801,11/20/2008,338,2.69,835,390,3912.61,615.5887941418098,20.58125727,105.98888659999999,48.43696919,0.6079594132018886
285,285,Georgia,Tifton,2/21/2008,Hybri Force 600,12/7/2009,341,3.24,498,107,4025.49,639.1730389220658,20.58125727,31.920359296108288,58.50956351,0.35350500157545084
286,286,Georgia,Tifton,11/1/2007,Bulldog 805,11/17/2010,341,2.65,571,345,3444.96,599.974,20.58125727,96.63847053200026,26.19026488,0.14749662157061788
287,287,Georgia,Midville,2/21/2008,Bara 503,12/7/2009,341,6.03,508,390,4508.65,735.5867073323003,20.58125727,15.692692999999998,26.19026488,0.2141309283549259
288,288,Georgia,Midville,2/21/2008,Hybri Force 700,12/7/2009,320,5.05,1000,390,4780.69,790.7098248055769,138.9297511,34.39918625382648,116.15023714,0.6722131990000001
